index	original	background	difference
485	2306	273	2033
486	2349	271	2078
487	2336	280	2056
488	2321	287	2034
489	2349	289	2060
490	2349	291	2058
491	2347	290	2057
492	2332	283	2049
493	2393	275	2118
494	2416	282	2134
495	2368	288	2080
496	2385	283	2102
497	2372	275	2097
498	2367	272	2095
499	2405	278	2127
500	2394	279	2115
501	2391	279	2112
502	2440	276	2164
503	2420	282	2138
504	2379	282	2097
505	2434	284	2150
506	2452	279	2173
507	2427	285	2142
508	2418	281	2137
509	2427	276	2151
510	2427	275	2152
511	2448	276	2172
512	2444	277	2167
513	2400	280	2120
514	2406	277	2129
515	2420	276	2144
516	2449	277	2172
517	2457	281	2176
518	2480	284	2196
519	2494	287	2207
520	2481	288	2193
521	2485	285	2200
522	2461	283	2178
523	2471	290	2181
524	2462	282	2180
525	2475	273	2202
526	2508	278	2230
527	2512	276	2236
528	2455	278	2177
529	2495	285	2210
530	2504	280	2224
531	2461	280	2181
532	2486	289	2197
533	2494	282	2212
534	2487	270	2217
535	2479	272	2207
536	2479	274	2205
537	2557	290	2267
538	2569	285	2284
539	2500	281	2219
540	2490	281	2209
541	2535	281	2254
542	2560	287	2273
543	2531	283	2248
544	2537	277	2260
545	2572	285	2287
546	2556	276	2280
547	2559	285	2274
548	2562	293	2269
549	2601	285	2316
550	2601	284	2317
551	2555	285	2270
552	2587	285	2302
553	2642	276	2366
554	2617	278	2339
555	2581	282	2299
556	2578	269	2309
557	2602	287	2315
558	2631	284	2347
559	2651	287	2364
560	2634	287	2347
561	2640	283	2357
562	2612	280	2332
563	2657	277	2380
564	2693	282	2411
565	2657	293	2364
566	2656	285	2371
567	2680	280	2400
568	2748	272	2476
569	2689	276	2413
570	2668	282	2386
571	2731	295	2436
572	2741	293	2448
573	2722	289	2433
574	2764	285	2479
575	2751	281	2470
576	2736	282	2454
577	2721	272	2449
578	2745	276	2469
579	2752	267	2485
580	2753	272	2481
581	2766	272	2494
582	2765	274	2491
583	2805	285	2520
584	2841	273	2568
585	2817	274	2543
586	2820	280	2540
587	2856	287	2569
588	2815	279	2536
589	2832	278	2554
590	2871	283	2588
591	2847	283	2564
592	2831	280	2551
593	2865	277	2588
594	2870	278	2592
595	2891	281	2610
596	2953	279	2674
597	2914	281	2633
598	2936	276	2660
599	2914	282	2632
600	2946	284	2662
601	2990	285	2705
602	2990	283	2707
603	2996	281	2715
604	2972	268	2704
605	2962	272	2690
606	3026	270	2756
607	3073	274	2799
608	3061	276	2785
609	3045	281	2764
610	3016	276	2740
611	3037	280	2757
612	3093	284	2809
613	3077	286	2791
614	3060	282	2778
615	3113	275	2838
616	3156	277	2879
617	3142	271	2871
618	3130	267	2863
619	3116	283	2833
620	3129	277	2852
621	3145	284	2861
622	3114	282	2832
623	3151	279	2872
624	3231	286	2945
625	3274	289	2985
626	3253	280	2973
627	3241	281	2960
628	3239	272	2967
629	3266	270	2996
630	3324	272	3052
631	3310	278	3032
632	3350	273	3077
633	3329	277	3052
634	3309	281	3028
635	3349	279	3070
636	3327	274	3053
637	3343	278	3065
638	3356	283	3073
639	3384	292	3092
640	3408	283	3125
641	3428	276	3152
642	3460	272	3188
643	3421	281	3140
644	3483	279	3204
645	3452	284	3168
646	3461	277	3184
647	3497	280	3217
648	3493	276	3217
649	3517	286	3231
650	3525	280	3245
651	3536	280	3256
652	3523	281	3242
653	3496	287	3209
654	3530	291	3239
655	3558	282	3276
656	3517	277	3240
657	3588	286	3302
658	3656	287	3369
659	3666	280	3386
660	3628	282	3346
661	3623	289	3334
662	3644	277	3367
663	3632	285	3347
664	3644	278	3366
665	3717	268	3449
666	3745	272	3473
667	3738	276	3462
668	3669	274	3395
669	3635	280	3355
670	3729	275	3454
671	3746	275	3471
672	3752	284	3468
673	3759	294	3465
674	3745	283	3462
675	3787	279	3508
676	3794	281	3513
677	3809	277	3532
678	3825	274	3551
679	3831	276	3555
680	3844	275	3569
681	3811	279	3532
682	3797	273	3524
683	3809	278	3531
684	3807	279	3528
685	3872	288	3584
686	3917	283	3634
687	3926	275	3651
688	3935	279	3656
689	3891	284	3607
690	3904	287	3617
691	3890	287	3603
692	3865	277	3588
693	3840	275	3565
694	3902	277	3625
695	3953	285	3668
696	3928	273	3655
697	3909	282	3627
698	3927	284	3643
699	3930	283	3647
700	3962	288	3674
701	3976	294	3682
702	4006	286	3720
703	4003	279	3724
704	4031	278	3753
705	4027	273	3754
706	4007	280	3727
707	4057	282	3775
708	4017	276	3741
709	4006	269	3737
710	4011	275	3736
711	4037	287	3750
712	4088	282	3806
713	4110	284	3826
714	4096	278	3818
715	4049	267	3782
716	4053	272	3781
717	4054	280	3774
718	4095	267	3828
719	4081	291	3790
720	4062	285	3777
721	4106	279	3827
722	4142	286	3856
723	4100	290	3810
724	4090	280	3810
725	4189	287	3902
726	4117	284	3833
727	4103	276	3827
728	4165	274	3891
729	4127	280	3847
730	4171	292	3879
731	4176	289	3887
732	4145	282	3863
733	4106	284	3822
734	4129	280	3849
735	4153	279	3874
736	4138	279	3859
737	4147	277	3870
738	4157	277	3880
739	4153	278	3875
740	4146	281	3865
741	4126	281	3845
742	4209	288	3921
743	4203	287	3916
744	4134	269	3865
745	4113	281	3832
746	4161	284	3877
747	4242	282	3960
748	4238	286	3952
749	4195	283	3912
750	4162	275	3887
751	4220	280	3940
752	4249	286	3963
753	4249	281	3968
754	4240	278	3962
755	4232	283	3949
756	4288	277	4011
757	4266	278	3988
758	4223	274	3949
759	4275	277	3998
760	4291	280	4011
761	4304	282	4022
762	4244	276	3968
763	4209	280	3929
764	4258	278	3980
765	4271	282	3989
766	4223	284	3939
767	4229	287	3942
768	4274	278	3996
769	4296	277	4019
770	4311	276	4035
771	4338	288	4050
772	4285	284	4001
773	4221	280	3941
774	4251	276	3975
775	4252	284	3968
776	4209	285	3924
777	4212	273	3939
778	4213	276	3937
779	4252	284	3968
780	4352	274	4078
781	4325	267	4058
782	4314	272	4042
783	4342	280	4062
784	4273	281	3992
785	4268	278	3990
786	4293	278	4015
787	4251	285	3966
788	4210	274	3936
789	4249	278	3971
790	4286	287	3999
791	4310	279	4031
792	4358	283	4075
793	4302	281	4021
794	4283	276	4007
795	4283	278	4005
796	4271	277	3994
797	4308	277	4031
798	4305	278	4027
799	4261	275	3986
800	4311	278	4033
801	4363	291	4072
802	4287	281	4006
803	4303	286	4017
804	4298	293	4005
805	4289	290	3999
806	4256	285	3971
807	4290	288	4002
808	4348	290	4058
809	4363	286	4077
810	4355	280	4075
811	4355	279	4076
