index	original	background	difference
635	3323	279	3044
636	3264	274	2990
637	3258	278	2980
638	3255	283	2972
639	3258	292	2966
640	3288	283	3005
641	3316	276	3040
642	3346	272	3074
643	3334	281	3053
644	3336	279	3057
645	3384	284	3100
646	3420	277	3143
647	3376	280	3096
648	3365	276	3089
649	3372	286	3086
650	3394	280	3114
651	3395	280	3115
652	3382	281	3101
653	3441	287	3154
654	3456	291	3165
655	3406	282	3124
656	3454	277	3177
657	3494	286	3208
658	3504	287	3217
659	3466	280	3186
660	3524	282	3242
661	3529	289	3240
662	3564	277	3287
663	3533	285	3248
664	3553	278	3275
665	3625	268	3357
666	3649	272	3377
667	3600	276	3324
668	3557	274	3283
669	3567	280	3287
670	3616	275	3341
671	3684	275	3409
672	3689	284	3405
673	3680	294	3386
674	3656	283	3373
675	3645	279	3366
676	3730	281	3449
677	3731	277	3454
678	3687	274	3413
679	3698	276	3422
680	3725	275	3450
681	3708	279	3429
682	3739	273	3466
683	3733	278	3455
684	3758	279	3479
685	3842	288	3554
686	3833	283	3550
687	3808	275	3533
688	3772	279	3493
689	3821	284	3537
690	3856	287	3569
691	3881	287	3594
692	3869	277	3592
693	3856	275	3581
694	3846	277	3569
695	3796	285	3511
696	3792	273	3519
697	3859	282	3577
698	3872	284	3588
699	3889	283	3606
700	3856	288	3568
701	3873	294	3579
702	3944	286	3658
703	3963	279	3684
704	3993	278	3715
705	4008	273	3735
706	3982	280	3702
707	3950	282	3668
708	3971	276	3695
709	3984	269	3715
710	4007	275	3732
711	3952	287	3665
712	4010	282	3728
713	4004	284	3720
714	4041	278	3763
715	4074	267	3807
716	3996	272	3724
717	3992	280	3712
718	3970	267	3703
719	4044	291	3753
720	4062	285	3777
721	4068	279	3789
722	4033	286	3747
723	4004	290	3714
724	3965	280	3685
725	3988	287	3701
726	4082	284	3798
727	4069	276	3793
728	4078	274	3804
729	4070	280	3790
730	4032	292	3740
731	4056	289	3767
732	4071	282	3789
733	4120	284	3836
734	4056	280	3776
735	4062	279	3783
736	4058	279	3779
737	4077	277	3800
738	4082	277	3805
739	4131	278	3853
740	4166	281	3885
741	4133	281	3852
742	4131	288	3843
743	4145	287	3858
744	4176	269	3907
745	4159	281	3878
746	4122	284	3838
747	4152	282	3870
748	4151	286	3865
749	4165	283	3882
750	4164	275	3889
751	4183	280	3903
752	4209	286	3923
753	4154	281	3873
754	4144	278	3866
755	4156	283	3873
756	4181	277	3904
757	4217	278	3939
758	4154	274	3880
759	4170	277	3893
760	4163	280	3883
761	4186	282	3904
762	4209	276	3933
763	4200	280	3920
764	4160	278	3882
765	4138	282	3856
766	4116	284	3832
767	4197	287	3910
768	4215	278	3937
769	4179	277	3902
770	4116	276	3840
771	4167	288	3879
772	4206	284	3922
773	4174	280	3894
774	4151	276	3875
775	4150	284	3866
776	4132	285	3847
777	4173	273	3900
778	4174	276	3898
779	4174	284	3890
780	4179	274	3905
781	4158	267	3891
782	4174	272	3902
783	4174	280	3894
784	4182	281	3901
785	4135	278	3857
786	4162	278	3884
787	4183	285	3898
788	4222	274	3948
789	4157	278	3879
790	4141	287	3854
791	4112	279	3833
792	4113	283	3830
793	4203	281	3922
794	4175	276	3899
795	4170	278	3892
796	4202	277	3925
797	4227	277	3950
798	4193	278	3915
799	4172	275	3897
800	4242	278	3964
801	4213	291	3922
802	4154	281	3873
803	4239	286	3953
804	4253	293	3960
805	4198	290	3908
806	4163	285	3878
807	4214	288	3926
808	4258	290	3968
809	4232	286	3946
810	4232	280	3952
811	4255	279	3976
812	4251	290	3961
813	4225	281	3944
814	4207	272	3935
815	4278	292	3986
816	4293	285	4008
817	4301	275	4026
818	4359	281	4078
819	4312	290	4022
820	4289	286	4003
821	4250	285	3965
822	4292	285	4007
823	4282	284	3998
824	4277	275	4002
825	4287	274	4013
826	4337	281	4056
827	4397	277	4120
828	4341	286	4055
829	4298	285	4013
830	4362	271	4091
831	4395	279	4116
832	4394	275	4119
833	4414	269	4145
834	4385	278	4107
835	4448	279	4169
836	4499	278	4221
837	4482	282	4200
838	4438	285	4153
839	4477	284	4193
840	4529	286	4243
841	4553	283	4270
842	4520	280	4240
843	4500	286	4214
