index	original	background	difference
720	1880	334	1546
721	1936	328	1608
722	1946	334	1612
723	1931	333	1598
724	1964	338	1626
725	2021	345	1676
726	2061	336	1725
727	2014	325	1689
728	2045	329	1716
729	2121	341	1780
730	2194	340	1854
731	2191	345	1846
732	2231	344	1887
733	2234	342	1892
734	2215	347	1868
735	2287	341	1946
736	2310	332	1978
737	2323	331	1992
738	2343	345	1998
739	2355	337	2018
740	2395	339	2056
741	2429	347	2082
742	2501	338	2163
743	2522	335	2187
744	2541	347	2194
745	2499	341	2158
746	2517	334	2183
747	2613	338	2275
748	2587	335	2252
749	2575	335	2240
750	2623	341	2282
751	2640	336	2304
752	2635	338	2297
753	2631	337	2294
754	2676	336	2340
755	2696	342	2354
756	2688	340	2348
757	2671	346	2325
758	2639	341	2298
759	2716	348	2368
760	2706	345	2361
761	2678	337	2341
762	2676	339	2337
763	2704	329	2375
764	2684	323	2361
765	2687	331	2356
766	2705	333	2372
767	2688	335	2353
768	2676	340	2336
769	2700	333	2367
770	2680	324	2356
771	2681	334	2347
772	2683	342	2341
773	2665	333	2332
774	2716	339	2377
775	2741	343	2398
776	2792	343	2449
777	2739	337	2402
778	2721	336	2385
779	2751	346	2405
780	2739	351	2388
781	2748	342	2406
782	2786	339	2447
783	2819	341	2478
784	2837	335	2502
785	2897	342	2555
786	2834	344	2490
787	2851	345	2506
788	2950	346	2604
789	2986	338	2648
790	2990	330	2660
791	2999	326	2673
792	3012	341	2671
793	2970	337	2633
794	3054	332	2722
795	3100	340	2760
796	3094	337	2757
797	3130	341	2789
798	3127	346	2781
799	3141	349	2792
800	3145	347	2798
801	3118	345	2773
802	3141	331	2810
803	3189	328	2861
804	3167	328	2839
805	3165	334	2831
806	3249	333	2916
807	3265	337	2928
808	3202	346	2856
809	3196	349	2847
810	3158	341	2817
811	3199	332	2867
812	3240	335	2905
813	3206	333	2873
814	3207	330	2877
815	3192	331	2861
816	3174	341	2833
817	3142	344	2798
818	3170	337	2833
819	3089	339	2750
820	3079	336	2743
821	3109	335	2774
822	3076	337	2739
823	3102	336	2766
824	3105	338	2767
825	3116	325	2791
826	3082	324	2758
827	3039	326	2713
828	3080	333	2747
829	3087	343	2744
830	3075	341	2734
831	3065	330	2735
832	3096	327	2769
833	3127	331	2796
834	3092	335	2757
835	3098	320	2778
836	3095	326	2769
837	3166	334	2832
838	3108	330	2778
839	3126	326	2800
840	3120	334	2786
841	3118	337	2781
842	3100	334	2766
843	3102	330	2772
844	3132	329	2803
845	3120	325	2795
846	3174	328	2846
847	3186	332	2854
848	3208	334	2874
849	3317	334	2983
850	3303	330	2973
851	3253	329	2924
852	3310	333	2977
853	3328	322	3006
854	3358	325	3033
855	3358	331	3027
856	3395	332	3063
857	3441	327	3114
858	3498	334	3164
859	3523	327	3196
860	3525	328	3197
861	3501	330	3171
862	3538	330	3208
863	3610	335	3275
864	3568	331	3237
865	3472	332	3140
866	3518	331	3187
867	3638	324	3314
868	3644	322	3322
869	3606	321	3285
870	3651	329	3322
871	3646	323	3323
872	3713	328	3385
873	3676	330	3346
874	3629	322	3307
875	3716	327	3389
876	3717	338	3379
877	3754	328	3426
878	3679	318	3361
879	3684	318	3366
880	3721	335	3386
881	3697	331	3366
882	3633	332	3301
883	3668	330	3338
884	3670	335	3335
885	3635	332	3303
886	3629	319	3310
887	3647	319	3328
888	3620	334	3286
889	3591	325	3266
890	3543	325	3218
891	3562	321	3241
892	3596	320	3276
893	3617	321	3296
894	3626	326	3300
895	3604	332	3272
896	3584	332	3252
897	3514	329	3185
898	3551	328	3223
899	3579	325	3254
900	3536	328	3208
901	3547	325	3222
902	3570	324	3246
903	3553	336	3217
904	3569	329	3240
905	3536	316	3220
906	3528	321	3207
907	3580	335	3245
908	3599	337	3262
909	3571	330	3241
910	3596	336	3260
911	3645	335	3310
912	3642	332	3310
913	3607	325	3282
914	3640	321	3319
915	3622	321	3301
916	3630	322	3308
917	3680	317	3363
918	3705	321	3384
919	3797	319	3478
920	3867	323	3544
921	3915	321	3594
922	3903	322	3581
923	3908	330	3578
924	3946	327	3619
925	3987	327	3660
926	3992	330	3662
927	4067	333	3734
928	4100	326	3774
929	4095	329	3766
930	4136	337	3799
931	4165	332	3833
932	4177	323	3854
933	4189	329	3860
934	4200	334	3866
935	4276	327	3949
936	4349	331	4018
937	4349	326	4023
938	4308	322	3986
939	4379	324	4055
940	4444	318	4126
941	4412	321	4091
942	4409	330	4079
943	4416	323	4093
944	4425	319	4106
945	4517	319	4198
946	4489	325	4164
947	4531	322	4209
948	4493	320	4173
949	4454	320	4134
950	4459	318	4141
951	4475	322	4153
952	4454	323	4131
953	4439	321	4118
954	4477	317	4160
955	4483	317	4166
956	4493	331	4162
957	4414	325	4089
958	4384	327	4057
959	4450	332	4118
960	4402	328	4074
961	4418	320	4098
962	4327	331	3996
963	4319	337	3982
964	4350	325	4025
965	4306	321	3985
966	4311	317	3994
967	4287	320	3967
968	4239	322	3917
969	4232	329	3903
970	4223	337	3886
971	4179	322	3857
972	4195	321	3874
973	4164	327	3837
974	4163	333	3830
975	4138	321	3817
976	4137	314	3823
977	4132	322	3810
978	4189	322	3867
979	4168	323	3845
980	4138	325	3813
981	4164	318	3846
982	4149	317	3832
983	4193	324	3869
984	4218	330	3888
985	4275	331	3944
986	4327	328	3999
987	4303	330	3973
988	4361	316	4045
989	4368	324	4044
990	4409	332	4077
991	4452	324	4128
992	4525	327	4198
993	4562	329	4233
994	4541	324	4217
995	4552	323	4229
996	4634	321	4313
997	4711	322	4389
998	4698	324	4374
999	4734	328	4406
1000	4789	332	4457
1001	4845	324	4521
1002	4894	316	4578
1003	4914	318	4596
1004	4967	326	4641
1005	5000	328	4672
1006	5058	332	4726
1007	5094	327	4767
1008	5156	322	4834
1009	5216	321	4895
1010	5295	323	4972
1011	5327	321	5006
1012	5323	315	5008
1013	5402	320	5082
1014	5463	318	5145
1015	5420	312	5108
1016	5454	322	5132
1017	5533	317	5216
1018	5479	314	5165
1019	5507	318	5189
1020	5634	317	5317
1021	5614	316	5298
1022	5592	308	5284
1023	5613	319	5294
1024	5585	324	5261
1025	5619	316	5303
1026	5742	327	5415
1027	5753	329	5424
1028	5681	320	5361
1029	5629	315	5314
1030	5590	315	5275
1031	5632	320	5312
