index	original	background	difference
843	3149	330	2819
844	3151	329	2822
845	3146	325	2821
846	3185	328	2857
847	3214	332	2882
848	3248	334	2914
849	3258	334	2924
850	3289	330	2959
851	3307	329	2978
852	3298	333	2965
853	3348	322	3026
854	3382	325	3057
855	3395	331	3064
856	3439	332	3107
857	3459	327	3132
858	3432	334	3098
859	3409	327	3082
860	3460	328	3132
861	3496	330	3166
862	3508	330	3178
863	3537	335	3202
864	3569	331	3238
865	3564	332	3232
866	3578	331	3247
867	3620	324	3296
868	3617	322	3295
869	3622	321	3301
870	3647	329	3318
871	3657	323	3334
872	3661	328	3333
873	3664	330	3334
874	3640	322	3318
875	3653	327	3326
876	3686	338	3348
877	3675	328	3347
878	3690	318	3372
879	3686	318	3368
880	3674	335	3339
881	3669	331	3338
882	3664	332	3332
883	3676	330	3346
884	3643	335	3308
885	3638	332	3306
886	3652	319	3333
887	3635	319	3316
888	3624	334	3290
889	3624	325	3299
890	3628	325	3303
891	3607	321	3286
892	3600	320	3280
893	3544	321	3223
894	3559	326	3233
895	3587	332	3255
896	3580	332	3248
897	3562	329	3233
898	3538	328	3210
899	3531	325	3206
900	3540	328	3212
901	3543	325	3218
902	3548	324	3224
903	3542	336	3206
904	3537	329	3208
905	3527	316	3211
906	3538	321	3217
907	3525	335	3190
908	3558	337	3221
909	3605	330	3275
910	3606	336	3270
911	3629	335	3294
912	3620	332	3288
913	3629	325	3304
914	3691	321	3370
915	3711	321	3390
916	3712	322	3390
917	3713	317	3396
918	3746	321	3425
919	3807	319	3488
920	3821	323	3498
921	3815	321	3494
922	3856	322	3534
923	3916	330	3586
924	3915	327	3588
925	3941	327	3614
926	3982	330	3652
927	4030	333	3697
928	4069	326	3743
929	4094	329	3765
930	4136	337	3799
931	4158	332	3826
932	4184	323	3861
933	4218	329	3889
934	4234	334	3900
935	4237	327	3910
936	4258	331	3927
937	4327	326	4001
938	4373	322	4051
939	4391	324	4067
940	4390	318	4072
941	4405	321	4084
942	4395	330	4065
943	4395	323	4072
944	4411	319	4092
945	4444	319	4125
946	4447	325	4122
947	4444	322	4122
948	4452	320	4132
949	4467	320	4147
950	4453	318	4135
951	4445	322	4123
952	4419	323	4096
953	4454	321	4133
954	4441	317	4124
955	4436	317	4119
956	4416	331	4085
957	4380	325	4055
958	4375	327	4048
959	4347	332	4015
960	4328	328	4000
961	4308	320	3988
962	4299	331	3968
963	4324	337	3987
964	4324	325	3999
965	4312	321	3991
966	4286	317	3969
967	4243	320	3923
968	4234	322	3912
969	4199	329	3870
970	4178	337	3841
971	4199	322	3877
972	4184	321	3863
973	4140	327	3813
974	4112	333	3779
975	4101	321	3780
976	4107	314	3793
977	4117	322	3795
978	4123	322	3801
979	4133	323	3810
980	4145	325	3820
981	4161	318	3843
982	4159	317	3842
983	4193	324	3869
984	4226	330	3896
985	4245	331	3914
986	4245	328	3917
987	4293	330	3963
988	4348	316	4032
989	4353	324	4029
990	4403	332	4071
991	4434	324	4110
992	4436	327	4109
993	4467	329	4138
994	4532	324	4208
995	4571	323	4248
996	4596	321	4275
997	4618	322	4296
998	4687	324	4363
999	4731	328	4403
1000	4750	332	4418
1001	4790	324	4466
1002	4845	316	4529
1003	4910	318	4592
1004	4973	326	4647
1005	5003	328	4675
1006	5041	332	4709
1007	5108	327	4781
1008	5146	322	4824
1009	5170	321	4849
1010	5213	323	4890
1011	5283	321	4962
1012	5316	315	5001
1013	5330	320	5010
1014	5382	318	5064
1015	5446	312	5134
1016	5474	322	5152
1017	5528	317	5211
1018	5519	314	5205
1019	5547	318	5229
1020	5567	317	5250
1021	5577	316	5261
1022	5574	308	5266
1023	5568	319	5249
1024	5590	324	5266
1025	5617	316	5301
1026	5591	327	5264
1027	5603	329	5274
1028	5599	320	5279
1029	5620	315	5305
