index	original	background	difference
911	4487	335	4152
912	4461	332	4129
913	4445	325	4120
914	4506	321	4185
915	4487	321	4166
916	4513	322	4191
917	4620	317	4303
918	4631	321	4310
919	4684	319	4365
920	4693	323	4370
921	4646	321	4325
922	4760	322	4438
923	4819	330	4489
924	4791	327	4464
925	4892	327	4565
926	4925	330	4595
927	4876	333	4543
928	4906	326	4580
929	4985	329	4656
930	5069	337	4732
931	4994	332	4662
932	5046	323	4723
933	5126	329	4797
934	5212	334	4878
935	5257	327	4930
936	5346	331	5015
937	5300	326	4974
938	5308	322	4986
939	5386	324	5062
940	5433	318	5115
941	5444	321	5123
942	5395	330	5065
943	5341	323	5018
944	5326	319	5007
945	5294	319	4975
946	5375	325	5050
947	5482	322	5160
948	5472	320	5152
949	5351	320	5031
950	5307	318	4989
951	5392	322	5070
952	5454	323	5131
953	5425	321	5104
954	5399	317	5082
955	5390	317	5073
956	5344	331	5013
957	5298	325	4973
958	5293	327	4966
959	5303	332	4971
960	5273	328	4945
961	5218	320	4898
962	5195	331	4864
963	5281	337	4944
964	5271	325	4946
965	5182	321	4861
966	5079	317	4762
967	5088	320	4768
968	5167	322	4845
969	5074	329	4745
970	5021	337	4684
971	5088	322	4766
972	5057	321	4736
973	4982	327	4655
974	4984	333	4651
975	5031	321	4710
976	5006	314	4692
977	5030	322	4708
978	5007	322	4685
979	4975	323	4652
980	5035	325	4710
981	5106	318	4788
982	5106	317	4789
983	5088	324	4764
984	5058	330	4728
985	5049	331	4718
986	5043	328	4715
987	5166	330	4836
988	5276	316	4960
989	5324	324	5000
990	5324	332	4992
991	5334	324	5010
992	5373	327	5046
993	5451	329	5122
994	5454	324	5130
995	5517	323	5194
996	5554	321	5233
997	5565	322	5243
998	5705	324	5381
999	5706	328	5378
1000	5657	332	5325
1001	5770	324	5446
1002	5848	316	5532
1003	5954	318	5636
1004	5990	326	5664
1005	5962	328	5634
1006	6052	332	5720
1007	6131	327	5804
1008	6201	322	5879
1009	6245	321	5924
1010	6307	323	5984
1011	6342	321	6021
1012	6405	315	6090
1013	6463	320	6143
1014	6481	318	6163
1015	6548	312	6236
1016	6491	322	6169
1017	6588	317	6271
1018	6557	314	6243
1019	6540	318	6222
1020	6661	317	6344
1021	6653	316	6337
1022	6605	308	6297
1023	6624	319	6305
1024	6738	324	6414
1025	6788	316	6472
1026	6718	327	6391
1027	6688	329	6359
1028	6693	320	6373
1029	6730	315	6415
1030	6719	315	6404
1031	6680	320	6360
1032	6762	323	6439
1033	6673	323	6350
1034	6687	325	6362
1035	6704	326	6378
1036	6649	327	6322
1037	6639	328	6311
1038	6665	328	6337
1039	6674	323	6351
1040	6696	317	6379
1041	6571	316	6255
1042	6524	324	6200
1043	6581	320	6261
1044	6452	324	6128
1045	6452	324	6128
1046	6486	313	6173
1047	6508	313	6195
1048	6477	323	6154
1049	6557	323	6234
1050	6530	320	6210
1051	6532	316	6216
1052	6421	318	6103
1053	6404	320	6084
1054	6429	323	6106
1055	6461	319	6142
1056	6421	319	6102
1057	6353	321	6032
1058	6343	324	6019
1059	6407	321	6086
1060	6442	324	6118
1061	6414	318	6096
1062	6407	312	6095
1063	6387	316	6071
1064	6396	315	6081
1065	6568	314	6254
1066	6582	331	6251
1067	6619	330	6289
1068	6640	309	6331
1069	6654	308	6346
1070	6709	313	6396
1071	6726	316	6410
1072	6732	318	6414
1073	6856	304	6552
1074	6850	304	6546
1075	6831	313	6518
1076	6996	326	6670
1077	7050	321	6729
1078	7044	315	6729
1079	7116	322	6794
1080	7155	309	6846
1081	7254	311	6943
1082	7335	320	7015
1083	7421	323	7098
1084	7557	322	7235
1085	7698	319	7379
1086	7693	315	7378
1087	7745	316	7429
1088	7792	306	7486
1089	7923	307	7616
