index	original	background	difference
480	3664	2081	1583
481	3615	2075	1540
482	3673	2074	1599
483	3688	2059	1629
484	3664	2060	1604
485	3758	2056	1702
486	3733	2051	1682
487	3645	2057	1588
488	3680	2053	1627
489	3702	2055	1647
490	3677	2072	1605
491	3697	2066	1631
492	3705	2067	1638
493	3755	2064	1691
494	3794	2066	1728
495	3820	2077	1743
496	3801	2064	1737
497	3750	2045	1705
498	3804	2046	1758
499	3882	2044	1838
500	3825	2055	1770
501	3893	2057	1836
502	3827	2049	1778
503	3782	2050	1732
504	3802	2061	1741
505	3817	2053	1764
506	3826	2047	1779
507	3816	2047	1769
508	3829	2065	1764
509	3888	2051	1837
510	3924	2061	1863
511	3936	2040	1896
512	3980	2042	1938
513	3997	2070	1927
514	4006	2070	1936
515	4085	2075	2010
516	4076	2077	1999
517	4047	2071	1976
518	4006	2056	1950
519	4005	2051	1954
520	3958	2044	1914
521	3968	2034	1934
522	3983	2059	1924
523	3899	2062	1837
524	3884	2034	1850
525	3960	2053	1907
526	3972	2056	1916
527	3967	2030	1937
528	3914	2038	1876
529	3933	2037	1896
530	3965	2035	1930
531	4002	2036	1966
532	3968	2052	1916
533	4031	2069	1962
534	4024	2056	1968
535	3958	2040	1918
536	3946	2048	1898
537	3981	2058	1923
538	3935	2027	1908
539	3858	2024	1834
540	3842	2062	1780
541	3849	2068	1781
542	3871	2050	1821
543	3849	2029	1820
544	3780	2035	1745
545	3786	2051	1735
546	3846	2046	1800
547	3890	2047	1843
548	3772	2049	1723
549	3729	2055	1674
550	3706	2061	1645
551	3657	2056	1601
552	3635	2059	1576
553	3640	2063	1577
554	3602	2053	1549
555	3583	2057	1526
556	3576	2047	1529
557	3520	2045	1475
558	3450	2039	1411
559	3441	2035	1406
560	3444	2033	1411
561	3383	2033	1350
562	3330	2037	1293
563	3357	2036	1321
564	3333	2054	1279
565	3293	2041	1252
566	3297	2037	1260
567	3316	2045	1271
568	3316	2027	1289
569	3290	2020	1270
570	3283	2033	1250
571	3278	2026	1252
572	3344	2020	1324
573	3371	2006	1365
574	3336	2017	1319
575	3383	2018	1365
576	3434	2019	1415
577	3351	2015	1336
578	3419	2014	1405
579	3456	2003	1453
580	3439	1987	1452
581	3444	1979	1465
582	3648	2003	1645
583	4131	2011	2120
584	4915	2012	2903
585	5727	1993	3734
586	6349	1982	4367
587	6450	1980	4470
588	6083	1982	4101
589	5640	1980	3660
590	5115	1993	3122
591	4693	2004	2689
592	4358	2012	2346
593	4147	2016	2131
594	3910	2004	1906
595	3747	1971	1776
596	3684	1993	1691
597	3564	2002	1562
598	3442	1985	1457
599	3395	1993	1402
600	3346	2011	1335
601	3338	2003	1335
602	3235	2006	1229
603	3121	1993	1128
604	3077	1987	1090
605	3081	1987	1094
606	3046	1983	1063
607	3068	1986	1082
608	3081	1963	1118
609	3077	1962	1115
610	3032	1982	1050
611	2995	1978	1017
612	2999	1988	1011
613	3048	2001	1047
614	3066	1994	1072
615	3063	1981	1082
616	3062	1979	1083
617	3018	1969	1049
618	2999	1972	1027
619	2992	1978	1014
620	3020	1985	1035
621	3050	1988	1062
622	3024	1987	1037
623	3041	1973	1068
624	2990	1961	1029
625	2982	1947	1035
626	2977	1969	1008
627	2974	1970	1004
628	2969	1951	1018
629	2994	1938	1056
630	2985	1943	1042
631	2985	1934	1051
632	2990	1952	1038
633	3023	1978	1045
634	2971	1958	1013
635	3020	1948	1072
636	3048	1941	1107
637	3029	1952	1077
638	3072	1963	1109
639	3087	1946	1141
640	3077	1947	1130
641	3006	1965	1041
642	2989	1963	1026
643	2962	1957	1005
644	3037	1948	1089
645	3050	1943	1107
646	3108	1952	1156
647	3091	1938	1153
648	3015	1948	1067
649	3064	1934	1130
650	3060	1943	1117
651	3029	1972	1057
652	3023	1961	1062
653	3037	1932	1105
654	3029	1921	1108
655	3145	1942	1203
656	3199	1935	1264
657	3278	1912	1366
658	3318	1941	1377
659	3371	1941	1430
660	3373	1944	1429
661	3405	1941	1464
662	3328	1966	1362
663	3309	1964	1345
664	3267	1939	1328
665	3159	1950	1209
666	3167	1939	1228
667	3197	1935	1262
668	3152	1943	1209
669	3174	1944	1230
670	3139	1943	1196
671	3079	1944	1135
672	3122	1940	1182
673	3202	1935	1267
674	3287	1947	1340
675	3254	1964	1290
676	3287	1951	1336
677	3267	1940	1327
678	3279	1930	1349
679	3280	1932	1348
680	3325	1932	1393
681	3358	1918	1440
682	3319	1934	1385
683	3279	1958	1321
684	3246	1931	1315
685	3152	1915	1237
686	3137	1926	1211
687	3143	1916	1227
688	3074	1917	1157
689	3101	1925	1176
690	3095	1933	1162
691	3073	1917	1156
692	3114	1909	1205
693	3146	1928	1218
694	3183	1929	1254
695	3186	1936	1250
696	3089	1928	1161
697	3100	1947	1153
698	3120	1941	1179
699	3068	1926	1142
700	3084	1926	1158
701	3088	1913	1175
702	3066	1916	1150
703	3021	1931	1090
704	2953	1917	1036
705	3033	1919	1114
706	3024	1925	1099
707	3016	1917	1099
708	3018	1929	1089
709	2963	1935	1028
710	2959	1915	1044
711	2893	1909	984
712	2853	1907	946
713	2837	1895	942
714	2846	1914	932
715	2869	1928	941
716	2796	1932	864
717	2776	1921	855
718	2762	1905	857
719	2767	1911	856
720	2766	1900	866
721	2822	1909	913
722	2848	1922	926
723	2847	1906	941
724	2862	1901	961
725	2826	1893	933
726	2804	1918	886
727	2824	1930	894
728	2879	1921	958
729	2951	1898	1053
730	2850	1881	969
731	2764	1889	875
732	2774	1886	888
733	2763	1887	876
734	2678	1883	795
735	2648	1879	769
736	2659	1886	773
737	2654	1885	769
738	2714	1886	828
739	2757	1891	866
740	2762	1902	860
741	2770	1890	880
742	2769	1898	871
743	2772	1899	873
744	2761	1887	874
745	2756	1876	880
746	2682	1888	794
747	2691	1889	802
748	2726	1884	842
749	2713	1895	818
750	2643	1891	752
751	2612	1894	718
752	2648	1868	780
753	2707	1871	836
754	2704	1878	826
755	2728	1899	829
756	2711	1913	798
757	2700	1900	800
758	2736	1894	842
759	2749	1887	862
760	2721	1895	826
761	2710	1885	825
762	2719	1870	849
763	2741	1861	880
764	2740	1866	874
765	2734	1883	851
766	2723	1898	825
767	2710	1875	835
768	2704	1875	829
769	2632	1863	769
770	2682	1869	813
771	2762	1870	892
772	2737	1860	877
773	2720	1879	841
774	2737	1888	849
775	2715	1877	838
776	2722	1863	859
777	2730	1851	879
778	2713	1847	866
779	2734	1876	858
780	2675	1881	794
781	2637	1870	767
782	2728	1891	837
783	2708	1871	837
784	2664	1870	794
785	2736	1875	861
786	2739	1870	869
787	2731	1872	859
788	2688	1879	809
789	2655	1891	764
790	2593	1879	714
791	2546	1861	685
792	2583	1855	728
793	2544	1877	667
794	2608	1878	730
795	2626	1870	756
796	2548	1868	680
797	2481	1868	613
798	2474	1862	612
799	2483	1851	632
800	2498	1861	637
801	2462	1859	603
802	2506	1874	632
803	2508	1872	636
804	2449	1861	588
805	2471	1875	596
806	2472	1871	601
807	2403	1856	547
808	2356	1853	503
809	2308	1849	459
810	2281	1854	427
811	2280	1852	428
812	2297	1853	444
813	2345	1852	493
814	2275	1859	416
815	2258	1869	389
816	2266	1867	399
817	2287	1837	450
818	2255	1843	412
819	2279	1858	421
820	2298	1843	455
821	2252	1837	415
822	2241	1838	403
823	2230	1852	378
824	2186	1849	337
825	2153	1836	317
826	2078	1847	231
827	2008	1843	165
828	2034	1840	194
829	2069	1843	226
830	2055	1849	206
831	1999	1860	139
832	2041	1854	187
833	2090	1826	264
834	2034	1832	202
835	2000	1855	145
836	2005	1846	159
837	1988	1822	166
838	1942	1829	113
839	1928	1853	75
840	1911	1852	59
841	1927	1831	96
842	1909	1839	70
843	1889	1860	29
844	1838	1844	-6
845	1839	1815	24
846	1836	1816	20
847	1867	1829	38
848	1839	1832	7
849	1813	1839	-26
850	1895	1852	43
851	1865	1837	28
852	1830	1835	-5
853	1816	1829	-13
854	1799	1825	-26
855	1803	1834	-31
856	1769	1830	-61
857	1771	1821	-50
858	1735	1821	-86
859	1737	1812	-75
860	1712	1819	-107
861	1694	1821	-127
862	1728	1819	-91
863	1769	1805	-36
864	1759	1811	-52
865	1763	1835	-72
866	1736	1864	-128
867	1750	1843	-93
868	1694	1839	-145
869	1698	1837	-139
870	1729	1833	-104
871	1713	1831	-118
872	1663	1818	-155
873	1676	1807	-131
874	1691	1830	-139
875	1693	1841	-148
876	1713	1814	-101
877	1673	1834	-161
878	1684	1816	-132
879	1679	1815	-136
880	1668	1815	-147
881	1679	1816	-137
882	1671	1823	-152
883	1714	1820	-106
884	1727	1814	-87
885	1749	1821	-72
886	1745	1808	-63
887	1801	1817	-16
888	1785	1819	-34
889	1763	1811	-48
890	1747	1816	-69
891	1776	1810	-34
892	1740	1827	-87
893	1696	1828	-132
