index	original	background	difference
750	10395	258	10137
751	10331	257	10074
752	10203	268	9935
753	10189	269	9920
754	10081	261	9820
755	9956	256	9700
756	10060	258	9802
757	10056	263	9793
758	9923	265	9658
759	9743	263	9480
760	9744	261	9483
761	9581	262	9319
762	9467	259	9208
763	9540	259	9281
764	9488	258	9230
765	9436	264	9172
766	9382	265	9117
767	9244	269	8975
768	9138	268	8870
769	9158	260	8898
770	9094	264	8830
771	9046	273	8773
772	8919	262	8657
773	8971	261	8710
774	8995	269	8726
775	8970	275	8695
776	8872	263	8609
777	8939	260	8679
778	8948	262	8686
779	8939	271	8668
780	9017	258	8759
781	9033	259	8774
782	8990	262	8728
783	9040	266	8774
784	9057	260	8797
785	9061	265	8796
786	9039	260	8779
787	9139	259	8880
788	9211	262	8949
789	9309	273	9036
790	9394	274	9120
791	9400	260	9140
792	9608	256	9352
793	9770	258	9512
794	9790	258	9532
795	9922	272	9650
796	10049	269	9780
797	10227	269	9958
798	10507	260	10247
799	10519	262	10257
800	10578	259	10319
801	10641	259	10382
802	10715	265	10450
803	10892	266	10626
804	11042	261	10781
805	11160	265	10895
806	11233	250	10983
807	11262	256	11006
808	11300	257	11043
809	11431	259	11172
810	11623	253	11370
811	11669	255	11414
812	11640	257	11383
813	11697	263	11434
814	11812	262	11550
815	11805	267	11538
816	11857	260	11597
817	11949	260	11689
818	11896	253	11643
819	11953	257	11696
820	12038	256	11782
821	11991	260	11731
822	11998	264	11734
823	12112	252	11860
824	12051	247	11804
825	12134	265	11869
826	12014	265	11749
827	11974	266	11708
828	11994	263	11731
829	11902	257	11645
830	11814	258	11556
831	11745	257	11488
832	11687	253	11434
833	11548	254	11294
834	11580	258	11322
835	11528	261	11267
836	11515	261	11254
837	11447	254	11193
838	11280	258	11022
839	11152	261	10891
840	11095	259	10836
841	10948	257	10691
842	10794	259	10535
843	10725	261	10464
844	10704	259	10445
845	10671	268	10403
846	10613	269	10344
847	10516	267	10249
848	10432	255	10177
849	10354	258	10096
850	10124	256	9868
851	9992	261	9731
852	10013	258	9755
853	9963	264	9699
854	9817	256	9561
855	9708	258	9450
856	9591	257	9334
857	9508	252	9256
858	9499	250	9249
859	9450	251	9199
860	9412	254	9158
861	9334	262	9072
862	9275	253	9022
863	9264	258	9006
864	9339	258	9081
865	9178	260	8918
866	9070	257	8813
867	8989	256	8733
868	8973	258	8715
869	8930	254	8676
870	8935	254	8681
871	8977	257	8720
872	8971	255	8716
873	8829	255	8574
874	8844	248	8596
875	8912	255	8657
876	8922	256	8666
877	8888	258	8630
878	8813	258	8555
879	8829	259	8570
880	8964	253	8711
881	8912	249	8663
882	8857	248	8609
883	8899	258	8641
884	8839	254	8585
885	8969	245	8724
886	8977	239	8738
887	9067	251	8816
888	9154	260	8894
889	9136	259	8877
890	9173	261	8912
891	9198	256	8942
892	9273	254	9019
893	9372	260	9112
894	9268	263	9005
895	9213	264	8949
896	9377	265	9112
897	9557	265	9292
898	9558	261	9297
899	9648	273	9375
900	9833	267	9566
901	9858	263	9595
902	9963	263	9700
903	9920	264	9656
904	9982	255	9727
905	10061	257	9804
906	10088	260	9828
907	10179	268	9911
908	10302	269	10033
909	10363	268	10095
910	10397	262	10135
911	10433	261	10172
912	10529	259	10270
913	10713	263	10450
914	10739	253	10486
915	10733	261	10472
916	10809	264	10545
917	10861	258	10603
918	10882	252	10630
919	10907	259	10648
920	10934	274	10660
921	10989	272	10717
922	11084	259	10825
923	11141	263	10878
924	11075	261	10814
925	11116	257	10859
926	11219	262	10957
927	11217	267	10950
928	11121	258	10863
929	11086	259	10827
930	11180	261	10919
931	11164	270	10894
932	11161	264	10897
933	11144	256	10888
934	11171	259	10912
935	11174	269	10905
936	11182	271	10911
937	11086	262	10824
938	11021	261	10760
939	10976	263	10713
940	10906	261	10645
941	10914	262	10652
942	10803	262	10541
943	10788	264	10524
944	10695	251	10444
945	10564	261	10303
946	10377	269	10108
947	10268	268	10000
948	10348	270	10078
949	10242	273	9969
950	10033	266	9767
951	9987	257	9730
952	9888	259	9629
953	9844	273	9571
954	9821	255	9566
955	9710	261	9449
956	9569	264	9305
957	9496	271	9225
958	9500	271	9229
959	9371	271	9100
960	9237	274	8963
961	9149	269	8880
962	9014	257	8757
963	9033	258	8775
964	8910	264	8646
965	8737	269	8468
966	8664	258	8406
967	8537	257	8280
968	8564	255	8309
969	8428	258	8170
970	8315	255	8060
971	8338	254	8084
972	8320	268	8052
973	8127	276	7851
974	8073	263	7810
975	8079	259	7820
976	8094	261	7833
977	8013	267	7746
978	7962	256	7706
979	7909	249	7660
980	7878	257	7621
981	7871	256	7615
982	7919	261	7658
983	7907	268	7639
984	7873	263	7610
985	7783	262	7521
986	7809	262	7547
987	7805	267	7538
988	7727	255	7472
989	7823	260	7563
990	7884	266	7618
991	7883	268	7615
992	7879	268	7611
993	7804	267	7537
994	7808	255	7553
995	7826	263	7563
996	7904	257	7647
997	7962	262	7700
998	8030	262	7768
999	8033	256	7777
1000	7952	254	7698
1001	8018	255	7763
1002	8056	264	7792
1003	8181	271	7910
1004	8198	271	7927
1005	8238	263	7975
1006	8324	263	8061
1007	8411	262	8149
1008	8465	255	8210
1009	8446	263	8183
1010	8548	268	8280
1011	8649	264	8385
1012	8662	275	8387
1013	8714	264	8450
1014	8843	263	8580
1015	8968	272	8696
1016	9047	264	8783
1017	9068	260	8808
1018	9125	272	8853
1019	9148	273	8875
1020	9156	262	8894
1021	9287	268	9019
1022	9393	262	9131
1023	9399	259	9140
1024	9510	260	9250
1025	9537	265	9272
1026	9587	259	9328
1027	9701	261	9440
1028	9722	268	9454
1029	9805	271	9534
1030	9781	268	9513
1031	9861	267	9594
1032	9928	264	9664
1033	9913	254	9659
1034	10017	245	9772
1035	10097	252	9845
1036	10136	255	9881
1037	10121	267	9854
1038	10076	266	9810
1039	10197	268	9929
1040	10298	267	10031
1041	10307	270	10037
1042	10301	269	10032
1043	10221	261	9960
1044	10323	254	10069
1045	10371	264	10107
1046	10420	257	10163
1047	10437	257	10180
1048	10279	262	10017
1049	10277	272	10005
1050	10309	260	10049
1051	10198	261	9937
1052	10176	259	9917
1053	10169	268	9901
1054	10064	267	9797
1055	10054	263	9791
1056	9984	265	9719
1057	9915	268	9647
1058	9917	261	9656
1059	9807	268	9539
1060	9648	268	9380
1061	9621	254	9367
1062	9626	258	9368
1063	9561	269	9292
1064	9509	274	9235
1065	9413	279	9134
1066	9363	268	9095
1067	9359	260	9099
1068	9257	257	9000
1069	9160	250	8910
1070	9137	252	8885
1071	9008	259	8749
1072	8965	262	8703
1073	8813	273	8540
1074	8677	260	8417
1075	8706	261	8445
1076	8549	264	8285
1077	8522	263	8259
1078	8476	257	8219
1079	8359	255	8104
1080	8271	269	8002
1081	8223	260	7963
1082	8046	254	7792
1083	8042	262	7780
1084	7946	256	7690
1085	7815	259	7556
1086	7750	261	7489
1087	7694	263	7431
1088	7661	260	7401
1089	7590	261	7329
1090	7499	262	7237
1091	7400	263	7137
1092	7400	264	7136
1093	7319	256	7063
1094	7271	261	7010
1095	7295	270	7025
1096	7189	266	6923
1097	7156	265	6891
1098	7139	268	6871
1099	7092	266	6826
1100	7102	253	6849
1101	7066	257	6809
1102	7014	261	6753
1103	6988	271	6717
1104	6960	274	6686
1105	6969	263	6706
1106	6968	263	6705
1107	6870	258	6612
1108	6915	269	6646
1109	6897	271	6626
1110	6891	266	6625
1111	6914	264	6650
1112	6845	258	6587
1113	6835	255	6580
1114	6832	252	6580
1115	6836	260	6576
1116	6807	261	6546
1117	6823	257	6566
1118	6879	265	6614
1119	6834	260	6574
1120	6825	258	6567
1121	6864	268	6596
1122	6930	273	6657
1123	6950	270	6680
1124	6929	272	6657
1125	7002	268	6734
1126	7026	259	6767
1127	7033	258	6775
1128	7089	255	6834
1129	7120	258	6862
1130	7095	253	6842
1131	7180	263	6917
1132	7215	262	6953
1133	7263	263	7000
1134	7342	264	7078
1135	7362	271	7091
1136	7374	273	7101
1137	7515	267	7248
1138	7527	260	7267
1139	7644	265	7379
1140	7601	261	7340
1141	7576	262	7314
1142	7711	260	7451
1143	7741	262	7479
1144	7715	265	7450
1145	7759	261	7498
1146	7845	253	7592
1147	7893	265	7628
1148	7945	264	7681
1149	8029	261	7768
1150	7993	265	7728
1151	8088	259	7829
1152	8111	259	7852
1153	8143	262	7881
1154	8216	267	7949
1155	8275	264	8011
1156	8296	253	8043
1157	8424	265	8159
1158	8446	260	8186
1159	8449	265	8184
1160	8501	264	8237
1161	8523	272	8251
1162	8582	274	8308
1163	8554	271	8283
1164	8649	265	8384
1165	8654	257	8397
1166	8668	256	8412
1167	8693	258	8435
1168	8687	253	8434
1169	8708	271	8437
1170	8687	272	8415
1171	8720	265	8455
1172	8690	258	8432
1173	8660	259	8401
1174	8657	253	8404
1175	8656	260	8396
1176	8659	259	8400
1177	8620	252	8368
1178	8608	252	8356
1179	8635	268	8367
1180	8468	273	8195
1181	8468	268	8200
1182	8408	261	8147
1183	8369	261	8108
1184	8337	258	8079
1185	8301	264	8037
1186	8208	260	7948
1187	8218	266	7952
1188	8162	264	7898
1189	8056	268	7788
1190	7945	267	7678
1191	7930	264	7666
1192	7879	261	7618
1193	7762	259	7503
1194	7729	263	7466
1195	7690	257	7433
1196	7551	249	7302
1197	7433	267	7166
1198	7416	272	7144
1199	7406	266	7140
1200	7324	257	7067
1201	7337	261	7076
1202	7238	264	6974
1203	7166	264	6902
1204	7152	264	6888
1205	7069	270	6799
1206	6926	270	6656
1207	6898	265	6633
1208	6810	271	6539
1209	6683	266	6417
1210	6665	262	6403
1211	6651	269	6382
1212	6608	265	6343
1213	6655	271	6384
1214	6593	268	6325
1215	6553	265	6288
1216	6470	265	6205
1217	6433	254	6179
1218	6402	258	6144
1219	6429	266	6163
1220	6408	258	6150
1221	6301	259	6042
1222	6253	261	5992
1223	6208	263	5945
1224	6282	263	6019
1225	6228	268	5960
1226	6177	257	5920
1227	6193	255	5938
1228	6235	258	5977
1229	6217	261	5956
1230	6158	257	5901
1231	6205	261	5944
1232	6139	258	5881
1233	6131	263	5868
1234	6177	264	5913
1235	6191	266	5925
1236	6121	264	5857
1237	6140	258	5882
1238	6149	260	5889
1239	6141	263	5878
1240	6106	260	5846
1241	6082	257	5825
1242	6027	260	5767
1243	6079	269	5810
1244	6136	267	5869
1245	6149	265	5884
1246	6135	259	5876
1247	6184	267	5917
1248	6259	264	5995
1249	6230	257	5973
1250	6265	262	6003
1251	6267	265	6002
1252	6250	259	5991
1253	6304	265	6039
1254	6346	264	6082
1255	6462	258	6204
1256	6545	258	6287
1257	6546	262	6284
1258	6556	258	6298
1259	6575	254	6321
1260	6560	256	6304
1261	6669	261	6408
1262	6721	254	6467
1263	6801	250	6551
1264	6819	252	6567
1265	6713	261	6452
1266	6750	263	6487
1267	6813	266	6547
1268	6872	263	6609
1269	6919	267	6652
1270	7020	266	6754
1271	7075	256	6819
1272	7078	253	6825
1273	7106	264	6842
1274	7206	265	6941
1275	7234	253	6981
1276	7277	249	7028
1277	7418	256	7162
1278	7381	260	7121
1279	7413	262	7151
1280	7513	261	7252
1281	7473	260	7213
1282	7611	266	7345
1283	7651	269	7382
1284	7684	261	7423
1285	7699	254	7445
1286	7770	259	7511
1287	7868	260	7608
1288	7920	256	7664
1289	7889	257	7632
1290	7891	265	7626
1291	8052	261	7791
1292	8004	252	7752
1293	8004	260	7744
1294	7998	257	7741
1295	8008	265	7743
1296	8099	259	7840
1297	8073	263	7810
1298	8106	262	7844
1299	8172	262	7910
1300	8309	265	8044
1301	8405	268	8137
1302	8402	263	8139
1303	8322	263	8059
1304	8322	269	8053
1305	8311	265	8046
1306	8393	252	8141
1307	8498	260	8238
1308	8520	265	8255
1309	8551	250	8301
1310	8570	253	8317
1311	8683	251	8432
1312	8649	256	8393
1313	8746	265	8481
1314	8825	273	8552
1315	8777	272	8505
1316	8755	259	8496
1317	8772	257	8515
1318	8804	262	8542
1319	8791	258	8533
1320	8800	259	8541
1321	8712	260	8452
1322	8565	262	8303
1323	8543	272	8271
1324	8592	268	8324
1325	8544	259	8285
1326	8570	259	8311
1327	8486	258	8228
1328	8498	261	8237
1329	8456	263	8193
1330	8328	258	8070
1331	8402	262	8140
1332	8453	265	8188
1333	8288	268	8020
1334	8259	259	8000
1335	8314	263	8051
1336	8292	257	8035
1337	8312	260	8052
1338	8309	253	8056
1339	8275	258	8017
1340	8203	263	7940
1341	8185	260	7925
1342	8258	262	7996
1343	8186	264	7922
1344	8129	266	7863
1345	8258	272	7986
1346	8305	267	8038
1347	8161	263	7898
1348	8119	259	7860
1349	8146	256	7890
1350	8124	251	7873
1351	8055	260	7795
1352	7992	263	7729
1353	7886	263	7623
1354	7858	260	7598
1355	7800	247	7553
1356	7801	248	7553
1357	7773	259	7514
1358	7666	254	7412
1359	7626	261	7365
1360	7505	264	7241
1361	7469	265	7204
1362	7370	254	7116
1363	7265	252	7013
1364	7270	260	7010
1365	7209	264	6945
1366	7135	256	6879
1367	7133	258	6875
