index	original	background	difference
1112	15394	326	15068
1113	15406	312	15094
1114	15567	321	15246
1115	15576	315	15261
1116	15570	309	15261
1117	15641	315	15326
1118	15662	316	15346
1119	15706	315	15391
1120	15683	313	15370
1121	15593	315	15278
1122	15461	327	15134
1123	15433	322	15111
1124	15408	317	15091
1125	15440	319	15121
1126	15455	313	15142
1127	15453	318	15135
1128	15437	320	15117
1129	15412	318	15094
1130	15345	315	15030
1131	15216	314	14902
1132	15146	313	14833
1133	15047	315	14732
1134	14991	320	14671
1135	15061	326	14735
1136	15075	318	14757
1137	14967	314	14653
1138	14880	318	14562
1139	14837	324	14513
1140	14866	322	14544
1141	14762	321	14441
1142	14669	315	14354
1143	14637	321	14316
1144	14693	321	14372
1145	14664	318	14346
1146	14455	319	14136
1147	14415	319	14096
1148	14433	316	14117
1149	14458	310	14148
1150	14381	325	14056
1151	14362	321	14041
1152	14307	327	13980
1153	14344	329	14015
1154	14325	318	14007
1155	14364	311	14053
1156	14359	312	14047
1157	14378	308	14070
1158	14477	312	14165
1159	14488	312	14176
1160	14502	311	14191
1161	14635	322	14313
1162	14631	323	14308
1163	14596	323	14273
1164	14621	318	14303
1165	14751	313	14438
1166	14809	320	14489
1167	14897	323	14574
1168	14882	325	14557
1169	15015	322	14693
1170	15158	315	14843
1171	15227	313	14914
1172	15429	319	15110
1173	15456	324	15132
1174	15521	326	15195
1175	15795	328	15467
1176	15861	322	15539
1177	15976	307	15669
1178	16074	310	15764
1179	16100	306	15794
1180	16219	307	15912
1181	16581	304	16277
1182	16635	307	16328
1183	16793	324	16469
1184	16851	325	16526
1185	16918	313	16605
1186	17090	310	16780
1187	17292	320	16972
1188	17465	322	17143
1189	17606	318	17288
1190	17769	312	17457
1191	17836	311	17525
1192	17846	309	17537
1193	18024	313	17711
1194	18355	316	18039
1195	18349	321	18028
1196	18285	319	17966
1197	18546	310	18236
1198	18602	308	18294
1199	18622	312	18310
1200	18804	315	18489
1201	18920	321	18599
1202	18894	317	18577
1203	18893	312	18581
1204	19043	314	18729
1205	19159	312	18847
1206	19028	323	18705
1207	19071	317	18754
1208	19073	321	18752
1209	19120	317	18803
1210	19177	317	18860
1211	19216	322	18894
1212	19228	325	18903
1213	19234	320	18914
1214	19051	318	18733
1215	18955	319	18636
1216	19010	313	18697
1217	19031	314	18717
1218	18948	312	18636
1219	18866	312	18554
1220	18780	309	18471
1221	18753	312	18441
1222	18705	315	18390
1223	18561	321	18240
1224	18308	316	17992
1225	18245	309	17936
1226	18329	311	18018
1227	18318	302	18016
1228	17997	297	17700
1229	18011	300	17711
1230	18025	313	17712
1231	17796	307	17489
1232	17714	305	17409
1233	17556	300	17256
1234	17503	299	17204
1235	17355	304	17051
1236	17253	305	16948
1237	17191	316	16875
1238	17012	318	16694
1239	16930	309	16621
1240	16871	310	16561
1241	16651	311	16340
1242	16672	319	16353
1243	16567	320	16247
1244	16485	312	16173
1245	16489	313	16176
1246	16416	311	16105
1247	16309	309	16000
1248	16252	306	15946
1249	16229	311	15918
1250	16217	315	15902
1251	16112	317	15795
1252	15961	310	15651
1253	15978	307	15671
1254	15863	311	15552
1255	15791	319	15472
1256	15770	306	15464
1257	15837	315	15522
1258	15791	319	15472
1259	15650	314	15336
1260	15625	313	15312
1261	15620	309	15311
1262	15708	309	15399
1263	15695	315	15380
1264	15752	315	15437
1265	15656	314	15342
1266	15595	317	15278
1267	15625	320	15305
1268	15722	313	15409
1269	15743	309	15434
1270	15744	306	15438
1271	15800	310	15490
1272	15942	320	15622
1273	15933	314	15619
1274	15965	309	15656
1275	16144	305	15839
1276	16222	301	15921
1277	16188	297	15891
1278	16381	307	16074
1279	16438	319	16119
1280	16345	319	16026
1281	16491	312	16179
1282	16528	306	16222
1283	16674	306	16368
1284	16675	317	16358
1285	16705	312	16393
1286	16727	306	16421
1287	16816	302	16514
1288	16890	310	16580
1289	17102	313	16789
1290	17207	300	16907
1291	17308	305	17003
1292	17326	313	17013
1293	17480	316	17164
1294	17736	314	17422
1295	17789	308	17481
1296	17784	307	17477
1297	17788	300	17488
1298	18020	299	17721
1299	18169	300	17869
1300	18305	304	18001
