index	original	background	difference
584	552	328	224
585	575	348	227
586	599	345	254
587	573	342	231
588	557	349	208
589	530	345	185
590	566	349	217
591	575	353	222
592	571	338	233
593	548	343	205
594	557	339	218
595	582	339	243
596	589	340	249
597	588	341	247
598	589	343	246
599	580	348	232
600	590	344	246
601	578	346	232
602	585	343	242
603	594	352	242
604	582	349	233
605	568	345	223
606	580	352	228
607	571	348	223
608	626	337	289
609	632	334	298
610	626	346	280
611	625	345	280
612	601	334	267
613	589	338	251
614	608	342	266
615	599	342	257
616	591	341	250
617	628	342	286
618	654	335	319
619	649	337	312
620	637	349	288
621	638	339	299
622	650	336	314
623	644	339	305
624	656	342	314
625	643	340	303
626	669	342	327
627	690	337	353
628	691	340	351
629	681	342	339
630	667	343	324
631	682	349	333
632	712	357	355
633	701	354	347
634	729	346	383
635	740	339	401
636	730	337	393
637	756	346	410
638	772	345	427
639	791	344	447
640	786	340	446
641	794	336	458
642	815	341	474
643	809	346	463
644	809	345	464
645	845	338	507
646	857	344	513
647	839	343	496
648	849	344	505
649	857	346	511
650	886	341	545
651	903	345	558
652	920	345	575
653	933	348	585
654	984	348	636
655	969	344	625
656	977	343	634
657	987	344	643
658	982	332	650
659	1017	329	688
660	1007	341	666
661	1006	337	669
662	1070	343	727
663	1101	350	751
664	1127	345	782
665	1136	333	803
666	1160	337	823
667	1129	346	783
668	1147	351	796
669	1212	347	865
670	1255	344	911
671	1250	344	906
672	1276	333	943
673	1287	338	949
674	1346	346	1000
675	1327	343	984
676	1340	346	994
677	1398	333	1065
678	1424	338	1086
679	1456	336	1120
680	1490	349	1141
681	1555	347	1208
682	1573	343	1230
683	1546	340	1206
684	1566	337	1229
685	1631	335	1296
686	1673	342	1331
687	1649	345	1304
688	1670	341	1329
689	1755	344	1411
690	1776	344	1432
691	1791	344	1447
692	1842	344	1498
693	1855	334	1521
694	1900	334	1566
695	1899	346	1553
696	1910	338	1572
697	1932	338	1594
698	1965	340	1625
699	1972	336	1636
700	2005	347	1658
701	2037	344	1693
702	2051	342	1709
703	2065	336	1729
704	2097	343	1754
705	2101	338	1763
706	2117	330	1787
707	2146	331	1815
708	2160	342	1818
709	2171	346	1825
710	2215	353	1862
711	2238	338	1900
712	2249	334	1915
713	2301	339	1962
714	2336	339	1997
715	2334	343	1991
716	2367	327	2040
717	2332	323	2009
718	2395	330	2065
719	2421	332	2089
720	2466	334	2132
721	2505	328	2177
722	2540	334	2206
723	2544	333	2211
724	2610	338	2272
725	2676	345	2331
726	2707	336	2371
727	2699	325	2374
728	2724	329	2395
729	2756	341	2415
730	2780	340	2440
731	2852	345	2507
732	2871	344	2527
733	2886	342	2544
734	2862	347	2515
735	2920	341	2579
736	2985	332	2653
737	2976	331	2645
738	3050	345	2705
739	3129	337	2792
740	3088	339	2749
741	3110	347	2763
742	3197	338	2859
743	3229	335	2894
744	3268	347	2921
745	3308	341	2967
746	3319	334	2985
747	3315	338	2977
748	3371	335	3036
749	3362	335	3027
750	3284	341	2943
751	3341	336	3005
752	3353	338	3015
753	3332	337	2995
754	3372	336	3036
755	3419	342	3077
756	3396	340	3056
757	3390	346	3044
758	3423	341	3082
759	3470	348	3122
760	3515	345	3170
761	3494	337	3157
762	3524	339	3185
763	3511	329	3182
764	3479	323	3156
765	3532	331	3201
766	3596	333	3263
767	3600	335	3265
768	3526	340	3186
769	3494	333	3161
770	3575	324	3251
771	3583	334	3249
772	3609	342	3267
773	3648	333	3315
774	3638	339	3299
775	3643	343	3300
776	3712	343	3369
777	3789	337	3452
778	3847	336	3511
779	3798	346	3452
780	3910	351	3559
781	3965	342	3623
782	4011	339	3672
783	3936	341	3595
784	3939	335	3604
785	4019	342	3677
786	4080	344	3736
787	4074	345	3729
788	4117	346	3771
789	4201	338	3863
790	4248	330	3918
791	4313	326	3987
792	4407	341	4066
793	4372	337	4035
794	4463	332	4131
795	4530	340	4190
796	4623	337	4286
797	4637	341	4296
798	4667	346	4321
799	4760	349	4411
800	4805	347	4458
801	4774	345	4429
802	4781	331	4450
803	4798	328	4470
804	4814	328	4486
805	4888	334	4554
806	4913	333	4580
807	4926	337	4589
808	4977	346	4631
809	5027	349	4678
810	4934	341	4593
811	4952	332	4620
812	4992	335	4657
813	4982	333	4649
814	4883	330	4553
815	4925	331	4594
816	4980	341	4639
817	4895	344	4551
818	4913	337	4576
819	4941	339	4602
820	4916	336	4580
821	4941	335	4606
822	4822	337	4485
823	4826	336	4490
824	4848	338	4510
825	4818	325	4493
826	4872	324	4548
827	4871	326	4545
828	4942	333	4609
829	4915	343	4572
830	4943	341	4602
831	4925	330	4595
832	4868	327	4541
833	4905	331	4574
834	4905	335	4570
835	4935	320	4615
836	5046	326	4720
837	5015	334	4681
838	4987	330	4657
