index	original	background	difference
834	267	277	-10
835	268	279	-11
836	251	269	-18
837	272	273	-1
838	299	273	26
839	279	271	8
840	285	259	26
841	279	262	17
842	296	268	28
843	284	274	10
844	281	262	19
845	281	266	15
846	288	271	17
847	294	272	22
848	288	268	20
849	287	263	24
850	283	263	20
851	281	274	7
852	295	274	21
853	275	272	3
854	278	267	11
855	287	268	19
856	268	270	-2
857	247	264	-17
858	262	269	-7
859	266	275	-9
860	279	267	12
861	266	278	-12
862	274	272	2
863	282	273	9
864	274	272	2
865	273	278	-5
866	298	274	24
867	304	272	32
868	304	272	32
869	278	272	6
870	279	264	15
871	285	266	19
872	275	264	11
873	257	274	-17
874	254	268	-14
875	258	273	-15
876	246	271	-25
877	259	278	-19
878	281	265	16
879	270	264	6
880	274	255	19
881	275	268	7
882	274	270	4
883	271	276	-5
884	254	278	-24
885	272	274	-2
886	260	263	-3
887	267	264	3
888	276	265	11
889	259	273	-14
890	257	271	-14
891	259	266	-7
892	262	264	-2
893	271	272	-1
894	265	270	-5
895	262	278	-16
896	278	271	7
897	299	274	25
898	268	265	3
899	257	272	-15
900	257	270	-13
901	273	262	11
902	277	273	4
903	275	283	-8
904	278	269	9
905	283	279	4
906	275	276	-1
907	293	280	13
908	288	274	14
909	276	277	-1
910	285	274	11
911	273	272	1
912	278	262	16
913	310	269	41
914	301	273	28
915	277	268	9
916	284	262	22
917	285	274	11
918	302	269	33
919	280	265	15
920	281	263	18
921	265	274	-9
922	272	271	1
923	295	279	16
924	291	271	20
925	278	265	13
926	288	269	19
927	270	264	6
928	261	265	-4
929	274	279	-5
930	264	266	-2
931	275	267	8
932	305	276	29
933	291	277	14
934	300	271	29
935	274	275	-1
936	283	269	14
937	282	273	9
938	272	266	6
939	257	272	-15
940	270	269	1
941	276	272	4
942	307	267	40
943	297	269	28
944	260	273	-13
945	249	280	-31
946	252	264	-12
947	263	277	-14
948	265	274	-9
949	272	273	-1
950	277	271	6
951	279	271	8
952	263	261	2
953	263	272	-9
954	267	273	-6
955	236	276	-40
956	258	273	-15
957	265	272	-7
958	273	277	-4
959	273	280	-7
960	286	276	10
961	294	275	19
962	275	268	7
963	291	281	10
964	289	271	18
965	280	267	13
966	301	267	34
967	274	273	1
968	267	263	4
969	258	269	-11
970	266	270	-4
971	273	276	-3
972	268	282	-14
973	277	281	-4
974	274	278	-4
975	253	276	-23
976	257	271	-14
977	258	272	-14
978	281	273	8
979	282	282	0
980	282	271	11
981	266	271	-5
982	290	280	10
983	298	284	14
984	285	272	13
985	289	276	13
986	297	271	26
987	290	268	22
988	296	257	39
989	278	262	16
990	262	263	-1
991	253	276	-23
992	258	270	-12
993	266	274	-8
994	285	280	5
995	276	271	5
996	278	260	18
997	265	272	-7
998	276	265	11
999	292	269	23
1000	282	273	9
1001	273	274	-1
1002	284	271	13
1003	305	274	31
1004	298	270	28
1005	274	273	1
1006	287	271	16
1007	296	269	27
1008	289	274	15
1009	264	282	-18
1010	280	279	1
1011	278	279	-1
1012	282	276	6
1013	294	278	16
1014	277	274	3
1015	263	269	-6
1016	261	276	-15
1017	267	276	-9
1018	265	268	-3
1019	255	271	-16
1020	269	279	-10
1021	287	279	8
1022	267	267	0
1023	259	278	-19
1024	269	285	-16
1025	263	280	-17
1026	282	264	18
1027	290	268	22
1028	287	270	17
1029	263	277	-14
1030	264	276	-12
1031	281	274	7
1032	303	264	39
1033	280	273	7
1034	276	270	6
1035	274	266	8
1036	273	264	9
1037	286	268	18
1038	295	274	21
1039	293	280	13
1040	288	274	14
1041	270	272	-2
1042	274	261	13
1043	289	263	26
1044	281	262	19
1045	269	271	-2
1046	279	263	16
1047	277	275	2
1048	275	273	2
1049	267	275	-8
1050	267	274	-7
1051	261	273	-12
1052	266	274	-8
1053	275	276	-1
1054	290	273	17
1055	285	276	9
1056	286	269	17
1057	273	271	2
1058	289	267	22
1059	266	269	-3
1060	262	276	-14
1061	266	280	-14
1062	257	273	-16
1063	240	278	-38
1064	261	274	-13
1065	276	276	0
1066	288	267	21
1067	280	286	-6
1068	274	275	-1
1069	259	267	-8
1070	291	263	28
1071	298	265	33
1072	273	268	5
1073	265	279	-14
1074	267	276	-9
1075	263	270	-7
1076	264	268	-4
1077	270	269	1
1078	270	272	-2
1079	293	271	22
1080	287	268	19
1081	250	267	-17
1082	268	264	4
1083	272	271	1
1084	282	265	17
1085	271	277	-6
1086	268	275	-7
1087	270	271	-1
1088	261	267	-6
1089	276	275	1
1090	292	278	14
1091	298	283	15
1092	290	271	19
1093	264	271	-7
1094	264	275	-11
1095	272	279	-7
1096	274	269	5
1097	279	273	6
1098	278	272	6
1099	307	276	31
1100	287	274	13
1101	282	272	10
1102	281	273	8
1103	280	273	7
1104	288	267	21
1105	268	272	-4
1106	281	280	1
1107	294	273	21
1108	287	260	27
1109	278	270	8
1110	287	273	14
1111	274	274	0
1112	286	260	26
1113	291	265	26
1114	282	269	13
1115	263	283	-20
1116	277	279	-2
1117	285	278	7
1118	287	273	14
1119	264	271	-7
1120	282	275	7
1121	277	267	10
1122	249	269	-20
1123	255	277	-22
1124	267	277	-10
1125	296	277	19
1126	279	264	15
1127	268	272	-4
1128	272	282	-10
1129	277	272	5
1130	263	264	-1
1131	251	276	-25
1132	256	272	-16
1133	259	273	-14
1134	288	279	9
1135	279	275	4
1136	274	273	1
1137	286	282	4
1138	297	271	26
1139	298	269	29
1140	303	274	29
1141	295	275	20
1142	292	273	19
1143	272	278	-6
1144	272	274	-2
1145	278	278	0
1146	306	277	29
1147	295	275	20
1148	282	271	11
1149	276	284	-8
1150	286	278	8
1151	295	272	23
1152	299	270	29
1153	279	263	16
1154	276	264	12
1155	279	277	2
1156	279	276	3
1157	282	286	-4
1158	291	277	14
1159	299	272	27
1160	277	280	-3
1161	250	285	-35
1162	271	272	-1
1163	261	270	-9
1164	249	271	-22
1165	269	284	-15
1166	283	275	8
1167	257	268	-11
1168	274	273	1
1169	300	268	32
1170	302	267	35
1171	282	276	6
1172	283	270	13
1173	261	271	-10
1174	259	275	-16
1175	274	274	0
1176	292	259	33
1177	298	266	32
1178	291	279	12
1179	276	283	-7
1180	285	274	11
1181	282	275	7
1182	278	270	8
1183	279	271	8
1184	289	268	21
1185	299	277	22
1186	293	274	19
1187	283	272	11
1188	308	266	42
1189	297	270	27
1190	291	274	17
1191	302	270	32
1192	280	270	10
1193	257	282	-25
1194	267	284	-17
1195	271	277	-6
1196	266	272	-6
1197	271	273	-2
1198	268	277	-9
1199	280	278	2
1200	298	275	23
1201	285	273	12
1202	260	271	-11
1203	255	278	-23
1204	272	270	2
1205	273	278	-5
1206	290	271	19
